week_start,plan_year,plan_week,calendar_year,month,week_of_year,season,sku_id,product_name,region_id,country,region_name,weather_proxy_city,channel_id,base_weekly_units_py2022,structural_growth_rate,plan_year_growth_factor,plan_year_normalization_factor,sku_seasonality_factor,base_portfolio_region_share,product_region_affinity,normalized_product_region_share,regional_season_modifier,channel_mix_share,allocated_structural_units,weather_dgp_available,audit_hidden_weather_z,weather_effect_pct,weather_factor,weather_model_input_allowed,promotion_flag,promotion_uplift_pct,promotion_factor,zero_or_no_order_flag,order_pattern_factor,positive_spike_flag,positive_spike_factor,negative_shock_flag,negative_shock_factor,noise_sd_pct,noise_factor,true_demand_units_continuous,true_demand_units,demand_provenance,weather_dgp_provenance,generator_version,generator_seed,audit_hidden_heating_degree_10,audit_hidden_heating_degree_5,audit_hidden_wet_cold_degree,audit_hidden_cold_run_days,audit_hidden_wet_cold_run_days,audit_hidden_snow_persistence_days,audit_hidden_rain_wind_event_days,weather_cap_type,weather_cap_value,weather_sensitivity
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,CA_QC,Canada,Quebec,Montreal,WHOLESALE,540,0.04,1.04,0.981899,1.198984,0.06,1.0,0.060883,1.04,0.29,12.1404,1,-0.454936,-0.116231,0.883769,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.860846,11.5454,12,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.7,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_PNW,United States,Pacific Northwest,Seattle,ECOM,540,0.04,1.04,0.981899,1.198984,0.11,1.05,0.117199,1.03,0.4,31.9249,1,-0.218218,-0.061648,0.938352,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.919412,27.5426,28,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_PNW,United States,Pacific Northwest,Seattle,RETAIL,540,0.04,1.04,0.981899,1.198984,0.11,1.05,0.117199,1.03,0.31,24.7418,1,-0.218218,-0.061648,0.938352,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.392601,32.3313,32,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_PNW,United States,Pacific Northwest,Seattle,WHOLESALE,540,0.04,1.04,0.981899,1.198984,0.11,1.05,0.117199,1.03,0.29,23.1456,1,-0.218218,-0.061648,0.938352,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.14,1.123149,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_NE,United States,Northeast,New York,ECOM,540,0.04,1.04,0.981899,1.198984,0.18,0.9,0.164384,1.03,0.4,44.7778,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.887241,39.7287,40,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_NE,United States,Northeast,New York,RETAIL,540,0.04,1.04,0.981899,1.198984,0.18,0.9,0.164384,1.03,0.31,34.7028,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.953726,33.097,33,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_NE,United States,Northeast,New York,WHOLESALE,540,0.04,1.04,0.981899,1.198984,0.18,0.9,0.164384,1.03,0.29,32.4639,1,0.0,0.0,1.0,0,1,0.14,1.14,0,1.25,0,1.0,0,1.0,0.14,1.228166,56.8163,57,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,ECOM,540,0.04,1.04,0.981899,1.198984,0.14,1.0,0.14206,1.03,0.4,38.6969,1,-0.03799684780287195,-0.011084,0.988916,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.997382,38.1678,38,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,RETAIL,540,0.04,1.04,0.981899,1.198984,0.14,1.0,0.14206,1.03,0.31,29.9901,1,-0.03799684780287195,-0.011084,0.988916,0,1,0.14,1.14,0,1.0,0,1.0,0,1.0,0.14,0.907434,30.6801,31,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,540,0.04,1.04,0.981899,1.198984,0.14,1.0,0.14206,1.03,0.29,28.0552,1,-0.03799684780287195,-0.011084,0.988916,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.14,0.905199,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,0.28000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_MTN,United States,Mountain West,Denver,ECOM,540,0.04,1.04,0.981899,1.198984,0.12,1.3,0.158295,1.05,0.4,43.9566,1,-0.493261,-0.123402,0.876598,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.867554,33.4288,33,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_MTN,United States,Mountain West,Denver,RETAIL,540,0.04,1.04,0.981899,1.198984,0.12,1.3,0.158295,1.05,0.31,34.0664,1,-0.493261,-0.123402,0.876598,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.8245,24.6217,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_MTN,United States,Mountain West,Denver,WHOLESALE,540,0.04,1.04,0.981899,1.198984,0.12,1.3,0.158295,1.05,0.29,31.8686,1,-0.493261,-0.123402,0.876598,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.746435,26.0655,26,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_WEST,United States,Mild West / California,San Francisco,ECOM,540,0.04,1.04,0.981899,1.198984,0.16,0.7,0.113648,0.98,0.4,29.4547,1,-0.218218,-0.061648,0.938352,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.973522,26.9071,27,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_WEST,United States,Mild West / California,San Francisco,RETAIL,540,0.04,1.04,0.981899,1.198984,0.16,0.7,0.113648,0.98,0.31,22.8274,1,-0.218218,-0.061648,0.938352,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.099235,23.5458,24,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-10,PY2023,15,2022,10,41,FALL,APS-001,Alpine Performance Shell,US_WEST,United States,Mild West / California,San Francisco,WHOLESALE,540,0.04,1.04,0.981899,1.198984,0.16,0.7,0.113648,0.98,0.29,21.3547,1,-0.218218,-0.061648,0.938352,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.14,0.859425,21.5267,22,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,ECOM,920,0.055,1.055,0.992313,1.27639,0.09,1.25,0.110892,1.04,0.4,56.7108,1,-0.277629,-0.057979,0.942021,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.968941,51.7635,52,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,RETAIL,920,0.055,1.055,0.992313,1.27639,0.09,1.25,0.110892,1.04,0.31,43.9509,1,-0.277629,-0.057979,0.942021,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.139698,47.1865,47,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.09,1.25,0.110892,1.04,0.29,41.1154,1,-0.277629,-0.057979,0.942021,0,1,0.18,1.18,0,1.25,0,1.0,0,1.0,0.11,0.873605,49.9082,50,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_PRAIRIE,Canada,Alberta / Prairies,Calgary,ECOM,920,0.055,1.055,0.992313,1.27639,0.05,0.9,0.044357,1.04,0.4,22.6843,1,0.681327,0.12491,1.12491,0,0,0.0,1.0,0,1.0,1,1.420499,0,1.0,0.11,0.755528,27.3864,27,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,27.9,12.3,5.1,3.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_PRAIRIE,Canada,Alberta / Prairies,Calgary,RETAIL,920,0.055,1.055,0.992313,1.27639,0.05,0.9,0.044357,1.04,0.31,17.5804,1,0.681327,0.12491,1.12491,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.873963,17.2838,17,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,27.9,12.3,5.1,3.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_PRAIRIE,Canada,Alberta / Prairies,Calgary,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.05,0.9,0.044357,1.04,0.29,16.4461,1,0.681327,0.12491,1.12491,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.086011,25.1145,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,27.9,12.3,5.1,3.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_ON,Canada,Ontario,Toronto,ECOM,920,0.055,1.055,0.992313,1.27639,0.09,1.0,0.088714,1.03,0.4,44.9324,1,1.621648,0.188121,1.188121,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.114921,59.5202,60,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,16.7,0.09999999999999964,4.7,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_ON,Canada,Ontario,Toronto,RETAIL,920,0.055,1.055,0.992313,1.27639,0.09,1.0,0.088714,1.03,0.31,34.8226,1,1.621648,0.188121,1.188121,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,0.875717,36.2314,36,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,16.7,0.09999999999999964,4.7,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_ON,Canada,Ontario,Toronto,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.09,1.0,0.088714,1.03,0.29,32.576,1,1.621648,0.188121,1.188121,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.164449,56.3364,56,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,16.7,0.09999999999999964,4.7,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,ECOM,920,0.055,1.055,0.992313,1.27639,0.06,0.95,0.056185,1.04,0.4,28.7335,1,0.035553,0.00764,1.00764,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.021252,29.5683,30,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,10.1,0.0,2.2,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,RETAIL,920,0.055,1.055,0.992313,1.27639,0.06,0.95,0.056185,1.04,0.31,22.2685,1,0.035553,0.00764,1.00764,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.099542,24.6722,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,10.1,0.0,2.2,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,CA_QC,Canada,Quebec,Montreal,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.06,0.95,0.056185,1.04,0.29,20.8318,1,0.035553,0.00764,1.00764,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,0.906332,23.781,24,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,10.1,0.0,2.2,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_PNW,United States,Pacific Northwest,Seattle,ECOM,920,0.055,1.055,0.992313,1.27639,0.11,1.2,0.130113,1.03,0.4,65.9009,1,-0.27683,-0.057822,0.942178,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.074632,66.7243,67,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,2.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_PNW,United States,Pacific Northwest,Seattle,RETAIL,920,0.055,1.055,0.992313,1.27639,0.11,1.2,0.130113,1.03,0.31,51.0732,1,-0.27683,-0.057822,0.942178,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.087154,52.3139,52,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,2.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_PNW,United States,Pacific Northwest,Seattle,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.11,1.2,0.130113,1.03,0.29,47.7782,1,-0.27683,-0.057822,0.942178,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.11,0.876942,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,2.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_NE,United States,Northeast,New York,ECOM,920,0.055,1.055,0.992313,1.27639,0.18,1.0,0.177427,1.03,0.4,89.8649,1,0.095403,0.02044,1.02044,0,1,0.18,1.18,0,1.0,0,1.0,0,1.0,0.11,1.056788,114.353,114,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_NE,United States,Northeast,New York,RETAIL,920,0.055,1.055,0.992313,1.27639,0.18,1.0,0.177427,1.03,0.31,69.6453,1,0.095403,0.02044,1.02044,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.202127,85.4338,85,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_NE,United States,Northeast,New York,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.18,1.0,0.177427,1.03,0.29,65.152,1,0.095403,0.02044,1.02044,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.093841,90.9033,91,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_MIDWEST,United States,Midwest,Chicago,ECOM,920,0.055,1.055,0.992313,1.27639,0.14,0.9,0.124199,1.03,0.4,62.9054,1,1.3485600105880111,0.179127,1.179127,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.050454,77.9158,78,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,8.800000000000002,0.0,1.2800000000000002,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_MIDWEST,United States,Midwest,Chicago,RETAIL,920,0.055,1.055,0.992313,1.27639,0.14,0.9,0.124199,1.03,0.31,48.7517,1,1.3485600105880111,0.179127,1.179127,0,1,0.18,1.18,0,1.0,1,2.149858,0,1.0,0.11,1.321784,192.7537,193,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,8.800000000000002,0.0,1.2800000000000002,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_MIDWEST,United States,Midwest,Chicago,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.14,0.9,0.124199,1.03,0.29,45.6064,1,1.3485600105880111,0.179127,1.179127,0,0,0.0,1.0,1,0.0,0,1.0,0,1.0,0.11,0.982123,0.0,0,SYNTHETIC_STEP3B_V3_FINAL,SYNTHETIC_PROXY_BLEND_CHICAGO_PENDING_ERA5,3B_v3.1,20260823,8.800000000000002,0.0,1.2800000000000002,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_MTN,United States,Mountain West,Denver,ECOM,920,0.055,1.055,0.992313,1.27639,0.12,1.0,0.118285,1.05,0.4,61.0732,1,-0.653263,-0.12116,0.87884,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.045834,56.1336,56,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_MTN,United States,Mountain West,Denver,RETAIL,920,0.055,1.055,0.992313,1.27639,0.12,1.0,0.118285,1.05,0.31,47.3317,1,-0.653263,-0.12116,0.87884,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.044078,43.4305,43,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_MTN,United States,Mountain West,Denver,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.12,1.0,0.118285,1.05,0.29,44.2781,1,-0.653263,-0.12116,0.87884,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.177642,57.2825,57,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_WEST,United States,Mild West / California,San Francisco,ECOM,920,0.055,1.055,0.992313,1.27639,0.16,0.95,0.149828,0.98,0.4,72.2021,1,-0.218218,-0.046075,0.953925,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.037897,71.4856,71,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_WEST,United States,Mild West / California,San Francisco,RETAIL,920,0.055,1.055,0.992313,1.27639,0.16,0.95,0.149828,0.98,0.31,55.9566,1,-0.218218,-0.046075,0.953925,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.11,1.016566,54.2627,54,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,CTS-001,Core Technical Shell,US_WEST,United States,Mild West / California,San Francisco,WHOLESALE,920,0.055,1.055,0.992313,1.27639,0.16,0.95,0.149828,0.98,0.29,52.3465,1,-0.218218,-0.046075,0.953925,0,0,0.0,1.0,0,1.25,0,1.0,0,1.0,0.11,1.005905,62.7869,63,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
2022-10-17,PY2023,16,2022,10,42,FALL,IMH-001,Insulated Midlayer Hoody,CA_PNW,Canada,British Columbia / Pacific Coast,Vancouver,ECOM,1320,0.065,1.065,0.984683,1.208054,0.09,0.95,0.084906,1.04,0.4,59.0658,1,-0.247835,-0.052059,0.947941,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.054906,59.0651,59,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215
