fold,sku_id,channel_id,model,wape_pct,bias_pct,mae_units,actual_units_total,forecast_units_total,test_observations
8,IMH-001,ECOM,HW_Add_Add,15.793295387642814,15.793295387642814,73.9179873564689,6084.441606695722,7045.375442329819,13
8,IMH-001,ECOM,HW_Damped_Add,14.46102855673864,14.46102855673864,67.6825260201812,6084.441606695722,6964.314444958076,13
8,IMH-001,ECOM,HW_Damped_Mul,6.833077606558074,4.235507363695851,31.981124377786745,6084.441606695722,6342.148578987092,13
8,IMH-001,RETAIL,HW_Add_Add,8.154484392980628,6.321733697591155,28.657326333907903,4568.593480435003,4857.407793993616,13
8,IMH-001,RETAIL,HW_Damped_Add,7.260331485903819,4.79475609549687,25.515002378690124,4568.593480435003,4787.646394816633,13
8,IMH-001,RETAIL,HW_Damped_Mul,6.386999774267971,-3.1645833846930134,22.44585040635422,4568.593480435003,4424.016530238989,13
8,IMH-001,WHOLESALE,HW_Add_Add,13.097628586206614,0.22274015015050858,40.597068041742695,4029.4461021627385,4038.4212964609296,13
8,IMH-001,WHOLESALE,HW_Damped_Add,15.23396421503572,-4.985173915779244,47.218798251355636,4029.4461021627385,3828.571206127338,13
8,IMH-001,WHOLESALE,HW_Damped_Mul,13.352332295667777,-2.91292468407312,41.38654101812321,4029.4461021627385,3912.0713720214185,13
9,APS-001,ECOM,HW_Add_Add,5.805230348232055,-2.873187108598262,9.904616086445152,2218.0,2154.2727099312906,13
9,APS-001,ECOM,HW_Damped_Add,6.008186548473635,-3.2572300717161315,10.250890588088094,2218.0,2145.7546370093364,13
9,APS-001,ECOM,HW_Damped_Mul,6.246556559615767,-3.6905452119584696,10.657586499405978,2218.0,2136.143707198761,13
9,APS-001,RETAIL,HW_Add_Add,12.242697547798736,11.142241923388482,14.276868832663755,1516.0,1684.9163875585693,13
9,APS-001,RETAIL,HW_Damped_Add,10.546501288578977,8.08897326699729,12.29884304114287,1516.0,1638.628834727679,13
9,APS-001,RETAIL,HW_Damped_Mul,9.534437275959364,3.3276993449782104,11.118620700272611,1516.0,1566.4479220698697,13
9,APS-001,WHOLESALE,HW_Add_Add,11.944465767831321,3.823826584278817,11.93909476015391,1299.4154355568216,1349.1028284218658,13
9,APS-001,WHOLESALE,HW_Damped_Add,12.087812984021282,1.0839556613348538,12.082377518124169,1299.4154355568216,1313.500522734799,13
9,APS-001,WHOLESALE,HW_Damped_Mul,11.880235149124404,1.4149836928542168,11.874893023705347,1299.4154355568216,1317.801952072381,13
9,CTS-001,ECOM,HW_Add_Add,6.355283433316353,-3.5091104593822404,30.348420977901306,6207.897363703278,5990.055388005852,13
9,CTS-001,ECOM,HW_Damped_Add,7.72969145066272,-6.037636551975697,36.91163936831451,6207.897363703278,5833.0870833631925,13
9,CTS-001,ECOM,HW_Damped_Mul,7.960797273356089,-6.528347483770279,38.01524031249501,6207.897363703278,5802.624252364913,13
9,CTS-001,RETAIL,HW_Add_Add,6.7082926393783655,-1.8911739865078956,22.926880151352368,4443.0,4358.975139779454,13
9,CTS-001,RETAIL,HW_Damped_Add,6.598566839286077,-2.662328582945507,22.551871128421567,4443.0,4324.712741059731,13
9,CTS-001,RETAIL,HW_Damped_Mul,6.923518314316531,-1.3902798589434426,23.66245528500642,4443.0,4381.229865867143,13
9,CTS-001,WHOLESALE,HW_Add_Add,25.094627165312815,22.314003148209633,66.36827886773305,3438.136855338989,4205.322821479087,13
9,CTS-001,WHOLESALE,HW_Damped_Add,21.335949603008537,14.198573930899192,56.42762667212224,3438.136855338989,3926.303258589788,13
9,CTS-001,WHOLESALE,HW_Damped_Mul,23.38359585207293,19.45417598519605,61.84307900720296,3438.136855338989,4106.998049788522,13
9,IMH-001,ECOM,HW_Add_Add,3.5114113720866764,-0.09518876247159762,18.27014347753406,6764.0,6757.56143210642,13
9,IMH-001,ECOM,HW_Damped_Add,4.137509399781686,-2.389860201497485,21.52777967701794,6764.0,6602.34985597071,13
9,IMH-001,ECOM,HW_Damped_Mul,3.589837485341156,-0.10154849952206532,18.678200577575062,6764.0,6757.131259492328,13
9,IMH-001,RETAIL,HW_Add_Add,6.522654557259792,-4.723512525684223,24.777306905602014,4938.250016848117,4704.991158752693,13
9,IMH-001,RETAIL,HW_Damped_Add,7.374311025576698,-6.2680341075968204,28.012455035613375,4938.250016848117,4628.718821473672,13
9,IMH-001,RETAIL,HW_Damped_Mul,6.3325608067729355,-5.848481386054178,24.055206546721674,4938.250016848117,4649.437383815938,13
9,IMH-001,WHOLESALE,HW_Add_Add,29.091725022826616,15.787212732290302,79.73116625663017,3562.8865614634606,4125.36704233188,13
9,IMH-001,WHOLESALE,HW_Damped_Add,25.10940672195715,10.117706485440715,68.81689828921648,3562.8865614634606,3923.3689661615444,13
9,IMH-001,WHOLESALE,HW_Damped_Mul,26.22521209791969,10.330940350581004,71.87496596554386,3562.8865614634606,3930.966246887117,13
10,APS-001,ECOM,HW_Add_Add,10.761644381534403,-4.996576835696766,40.66870991794321,4912.755060373777,4667.285479032621,13
10,APS-001,ECOM,HW_Damped_Add,11.069002655964006,-5.450744178368489,41.830229854906115,4912.755060373777,4644.97334992295,13
10,APS-001,ECOM,HW_Damped_Mul,8.627271158268474,1.260252831863814,32.602823107692444,4912.755060373777,4974.66819514467,13
10,APS-001,RETAIL,HW_Add_Add,10.600655566090063,-6.98396250535191,29.241450486441146,3585.9938468309742,3335.5493811240726,13
10,APS-001,RETAIL,HW_Damped_Add,10.689149238071682,-7.1552385766813735,29.485556458140806,3585.9938468309742,3329.407431745104,13
10,APS-001,RETAIL,HW_Damped_Mul,9.501161695848916,-2.7319458609146667,26.208544137738734,3585.9938468309742,3488.0264363598208,13
10,APS-001,WHOLESALE,HW_Add_Add,20.959149472770257,7.8136603072062325,47.0758442638853,2919.8989025083765,3148.0498840642235,13
10,APS-001,WHOLESALE,HW_Damped_Add,20.885379240135205,7.536434375920729,46.91015070903232,2919.8989025083765,3139.95516713915,13
10,APS-001,WHOLESALE,HW_Damped_Mul,20.90448831224309,7.567239400854814,46.9530711387829,2919.8989025083765,3140.854642724117,13
10,CTS-001,ECOM,HW_Add_Add,7.2156835434022275,-4.258250972072876,46.92124747750552,8453.477948950698,8093.50764201554,13
10,CTS-001,ECOM,HW_Damped_Add,7.612393275286254,-5.02106674038448,49.50092207028687,8453.477948950698,8029.023179250199,13
10,CTS-001,ECOM,HW_Damped_Mul,5.859676642577326,-0.8813180485989052,38.10357483539145,8453.477948950698,8378.975922052268,13
10,CTS-001,RETAIL,HW_Add_Add,6.766495376549154,0.2664964401228083,30.61335892154293,5881.5331103207045,5897.2071866843535,13
10,CTS-001,RETAIL,HW_Damped_Add,6.873400050844703,-0.3230254020060064,31.09702306117164,5881.5331103207045,5862.534264346974,13
10,CTS-001,RETAIL,HW_Damped_Mul,7.098627746383138,2.6476992163479585,32.11601086784128,5881.5331103207045,6037.258416391913,13
10,CTS-001,WHOLESALE,HW_Add_Add,15.01809111569456,-0.34994659799606137,55.95493328223676,4843.585826356442,4826.635862536088,13
10,CTS-001,WHOLESALE,HW_Damped_Add,14.96463974058931,-0.5295180216525428,55.75578226465287,4843.585826356442,4817.938166511677,13
10,CTS-001,WHOLESALE,HW_Damped_Mul,14.969327671289115,-1.4717475396539579,55.77324872210865,4843.585826356442,4772.300471126013,13
10,IMH-001,ECOM,HW_Add_Add,8.265508074155678,-5.061948929373891,80.86015836915902,12717.694415977516,12073.931219646898,13
10,IMH-001,ECOM,HW_Damped_Add,8.534245613026895,-5.919572612174436,83.48917521336367,12717.694415977516,11964.861260429272,13
10,IMH-001,ECOM,HW_Damped_Mul,8.901520311821548,4.118502265571592,87.08216551027948,12717.694415977516,13241.47294862802,13
10,IMH-001,RETAIL,HW_Add_Add,6.9590221124469,0.44725988241224773,49.2545300708861,9201.133155997068,9242.286133331176,13
10,IMH-001,RETAIL,HW_Damped_Add,6.837008909754534,-0.08294700862500344,48.39094566722293,9201.133155997068,9193.501091284565,13
10,IMH-001,RETAIL,HW_Damped_Mul,10.283235155147675,8.939204663794875,72.78262764380302,9201.133155997068,10023.641280199934,13
10,IMH-001,WHOLESALE,HW_Add_Add,20.34386827961333,-5.916623158756563,120.21725854947228,7682.041289606914,7227.52385560079,13
10,IMH-001,WHOLESALE,HW_Damped_Add,20.715382201125202,-7.019586039965714,122.4126318454092,7682.041289606914,7142.7937916572655,13
10,IMH-001,WHOLESALE,HW_Damped_Mul,20.442311681295212,-6.6098063286819055,120.79898645440272,7682.041289606914,7174.273238274518,13
11,APS-001,ECOM,HW_Add_Add,9.327423660404186,5.80123304162878,32.79384134295741,4570.607629502406,4835.759229508306,13
11,APS-001,ECOM,HW_Damped_Add,8.818384697608993,4.856209968148482,31.004135675983793,4570.607629502406,4792.565932811256,13
11,APS-001,ECOM,HW_Damped_Mul,10.212865959863434,1.9173059808070672,35.90692544249018,4570.607629502406,4658.240162942079,13
11,APS-001,RETAIL,HW_Add_Add,5.424366884538822,3.4438612834814912,13.998371886946975,3354.8400837157324,3470.376122481537,13
11,APS-001,RETAIL,HW_Damped_Add,5.401364307264554,3.2484576313886744,13.939010372894298,3354.8400837157324,3463.8206424360824,13
11,APS-001,RETAIL,HW_Damped_Mul,5.242445712059708,1.4893622032383669,13.528897701170441,3354.8400837157324,3404.8058039016846,13
11,APS-001,WHOLESALE,HW_Add_Add,20.20728160019651,-4.094422723303769,42.2076879954365,2715.3575369352925,2604.1793209240723,13
11,APS-001,WHOLESALE,HW_Damped_Add,19.958167967973953,-3.031192559122761,41.68735524250662,2715.3575369352925,2633.0498213221304,13
11,APS-001,WHOLESALE,HW_Damped_Mul,19.953692802894075,-3.0770236604342496,41.678007801561485,2715.3575369352925,2631.805343058408,13
11,CTS-001,ECOM,HW_Add_Add,12.014452824961623,6.799925828137894,49.229633434907974,5326.794686181207,5689.01277385872,13
11,CTS-001,ECOM,HW_Damped_Add,11.958836888194204,6.1646681438269555,49.001745222262066,5326.794686181207,5655.173901287286,13
11,CTS-001,ECOM,HW_Damped_Mul,11.346362481301849,-3.202193735340084,46.49211028683423,5326.794686181207,5156.2204004458845,13
11,CTS-001,RETAIL,HW_Add_Add,10.496439478055706,5.198108115497642,29.68162684650524,3676.1146464119142,3867.20306018205,13
11,CTS-001,RETAIL,HW_Damped_Add,9.973307599911786,4.201012640102862,28.20232472400536,3676.1146464119142,3830.5486873723517,13
11,CTS-001,RETAIL,HW_Damped_Mul,9.695790857471243,-2.3670572515557797,27.41756829207444,3676.1146464119142,3589.0989080985173,13
11,CTS-001,WHOLESALE,HW_Add_Add,22.19773484994377,0.09263766956863882,48.912948959886045,2864.564068257304,2867.2177336534382,13
11,CTS-001,WHOLESALE,HW_Damped_Add,22.190166224447193,0.06788299793504282,48.89627141169866,2864.564068257304,2866.508620224607,13
11,CTS-001,WHOLESALE,HW_Damped_Mul,22.315898809598174,0.30190591987625204,49.17332452372375,2864.564068257304,2873.212356758021,13
11,IMH-001,ECOM,HW_Add_Add,7.247592048626299,-1.4626116767190422,63.626083774110235,11412.605504199262,11245.683403476964,13
11,IMH-001,ECOM,HW_Damped_Add,7.31316846703257,-2.2465260073941082,64.20177438460954,11412.605504199262,11156.218353426135,13
11,IMH-001,ECOM,HW_Damped_Mul,8.884446224642916,-3.230537271309444,77.99590760394008,11412.605504199262,11043.917029758593,13
11,IMH-001,RETAIL,HW_Add_Add,6.849814153114517,-1.9860628676476113,44.95050794837156,8530.984786837338,8361.554065741297,13
11,IMH-001,RETAIL,HW_Damped_Add,6.958577554483821,-2.4576246775715784,45.66424558102249,8530.984786837338,8321.325199476149,13
11,IMH-001,RETAIL,HW_Damped_Mul,8.49889594769013,-5.869221621325962,55.772270795890776,8530.984786837338,8030.282383216253,13
11,IMH-001,WHOLESALE,HW_Add_Add,14.609393189938071,2.1175852393983563,72.03226799221127,6409.708272782246,6545.439309055179,13
11,IMH-001,WHOLESALE,HW_Damped_Add,14.404377735784756,1.0603758358104474,71.02143010564613,6409.708272782246,6477.675270452773,13
11,IMH-001,WHOLESALE,HW_Damped_Mul,14.38647351761231,2.460936468448499,70.93315255538641,6409.708272782246,6567.447121188305,13
12,APS-001,ECOM,HW_Add_Add,20.06277644396897,17.358718421043218,35.463800928435305,2297.9342533034505,2696.826189835099,13
12,APS-001,ECOM,HW_Damped_Add,18.436183651513126,15.339990961510614,32.588567625388535,2297.9342533034505,2650.4371600616564,13
12,APS-001,ECOM,HW_Damped_Mul,8.671877782329112,-0.8924933368119794,15.328773074211714,2297.9342533034505,2277.4253432083974,13
12,APS-001,RETAIL,HW_Add_Add,10.258429607617224,6.592091822433297,12.613752918995015,1598.478463264743,1703.8516313249754,13
12,APS-001,RETAIL,HW_Damped_Add,10.072648508435414,6.451847051003893,12.38531669905365,1598.478463264743,1701.6098488578214,13
12,APS-001,RETAIL,HW_Damped_Mul,6.666884859255412,-1.4143310316167133,8.197593741988902,1598.478463264743,1575.8706863250798,13
12,APS-001,WHOLESALE,HW_Add_Add,16.15968965841379,1.708530555270606,16.38548393590168,1318.1644924462657,1340.6857355684378,13
12,APS-001,WHOLESALE,HW_Damped_Add,16.43897918149919,2.848503510437478,16.668675883935084,1318.1644924462657,1355.7124542869378,13
12,APS-001,WHOLESALE,HW_Damped_Mul,16.435271620604524,2.92742824515911,16.66491651845437,1318.1644924462657,1356.752812115796,13
12,CTS-001,ECOM,HW_Add_Add,9.329435021729065,4.756927661497672,40.973296755578126,5709.379577454807,5980.9706338746555,13
12,CTS-001,ECOM,HW_Damped_Add,8.396217343436579,3.288118184878747,36.87476294499128,5709.379577454807,5897.110725584852,13
12,CTS-001,ECOM,HW_Damped_Mul,7.632277485017925,2.3239864615691364,33.51966861725344,5709.379577454807,5842.06478587445,13
12,CTS-001,RETAIL,HW_Add_Add,5.2747726479133465,-0.7477512523253482,16.77260189566455,4133.710383326102,4102.8005121672795,13
12,CTS-001,RETAIL,HW_Damped_Add,5.628577037736834,-2.7364261447984806,17.897621034033556,4133.710383326102,4020.5944516465174,13
12,CTS-001,RETAIL,HW_Damped_Mul,5.506439851168907,-1.9760869115634787,17.50925199072119,4133.710383326102,4052.0246734792545,13
12,CTS-001,WHOLESALE,HW_Add_Add,15.927718980575658,-1.0460113866603946,41.436637216570254,3382.005197808585,3346.6290383420596,13
12,CTS-001,WHOLESALE,HW_Damped_Add,16.011400653129805,-0.5987236250846114,41.654338640831355,3382.005197808585,3361.7563336877142,13
12,CTS-001,WHOLESALE,HW_Damped_Mul,15.7355202343688,-1.2267255783847677,40.936624017582645,3382.005197808585,3340.5172749847634,13
12,IMH-001,ECOM,HW_Add_Add,10.530810204435168,9.226336351478581,56.0668518140502,6921.301015145836,7559.883526701492,13
12,IMH-001,ECOM,HW_Damped_Add,9.290120056823838,7.694469920288836,49.461321061631935,6921.301015145836,7453.858439848878,13
12,IMH-001,ECOM,HW_Damped_Mul,9.88278232975966,-5.104488330973689,52.616701054946816,6921.301015145836,6568.004012476153,13
12,IMH-001,RETAIL,HW_Add_Add,13.07508984565593,9.782277286008128,49.57010075326356,4928.5421163398405,5410.665772317897,13
12,IMH-001,RETAIL,HW_Damped_Add,12.831210479184529,9.339917951881633,48.64550865406313,4928.5421163398405,5388.863906229912,13
12,IMH-001,RETAIL,HW_Damped_Mul,9.16346043604553,-3.9166742511776342,34.740385146510945,4928.5421163398405,4735.507176310712,13
12,IMH-001,WHOLESALE,HW_Add_Add,15.488763952348217,-0.43593508967117256,49.33595505518288,4140.856027573079,4122.804583136124,13
12,IMH-001,WHOLESALE,HW_Damped_Add,14.185599580001892,-2.46474344656955,45.18501963506844,4140.856027573079,4038.7945500015912,13
12,IMH-001,WHOLESALE,HW_Damped_Mul,14.984025324705721,-3.2544258380502478,47.728224294704106,4140.856027573079,4006.094939095279,13
