week_start,sku_id,channel_id,mild_exposure_share,normal_exposure_share,severe_exposure_share,reference_unavailable_share,weighted_adverse_dimension_exposure,total_scenario_exposure_share,eligible_weather_share,overlay_eligible_flag,severe_adjustment_pct,mild_adjustment_pct,weather_policy_rationale,severe_adjustment_contribution_pct,mild_adjustment_contribution_pct,weather_adjustment_pct,weather_adjustment_factor,planning_weather_view,regional_weight_lookback_weeks,regional_weight_basis_start,regional_weight_basis_end,regional_weight_method,weather_adjustment_method,weather_adjustment_provenance,weather_input_provenance,largest_demand_region,largest_region_demand_share
2022-12-12,IMH-001,WHOLESALE,0.0,0.3782941716152986,0.6217058283847013,0.0,1.6574492625863337,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,3.1085291419235066,-0.0,3.1085291419235066,1.031085291419235,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_MIDWEST,0.1871889366688664
2022-12-19,APS-001,ECOM,0.0,0.47126259302572676,0.5287374069742732,0.0,1.5431684126564436,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,3.172424441845639,-0.0,3.172424441845639,1.0317242444184564,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17865178256463096
2022-12-19,APS-001,RETAIL,0.0,0.4728850322391695,0.5271149677608306,0.0,1.544086874290389,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,3.162689806564983,-0.0,3.162689806564983,1.0316268980656498,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1742264470279519
2022-12-19,APS-001,WHOLESALE,0.0,0.4511926561282493,0.5488073438717506,0.0,1.5781728829186845,0.9999999999999999,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,3.292844063230503,-0.0,3.292844063230503,1.032928440632305,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17386178391711044
2022-12-19,CTS-001,ECOM,0.0,0.447980482400253,0.552019517599747,0.0,1.565763958740104,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,2.208078070398988,-0.0,2.208078070398988,1.0220807807039898,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18337742472318613
2022-12-19,CTS-001,RETAIL,0.0,0.44301425538782924,0.5569857446121709,0.0,1.5765820653105453,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,2.2279429784486835,-0.0,2.2279429784486835,1.0222794297844868,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18295915812800273
2022-12-19,CTS-001,WHOLESALE,0.0,0.44407140038073134,0.5559285996192685,0.0,1.5737318649914955,0.9999999999999999,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,2.223714398477074,-0.0,2.223714398477074,1.0222371439847708,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18221555639396828
2022-12-19,IMH-001,ECOM,0.0,0.4792218111245794,0.5207781888754206,0.0,1.5257219677219096,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,2.603890944377103,-0.0,2.603890944377103,1.026038909443771,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17717960925786447
2022-12-19,IMH-001,RETAIL,0.0,0.47334016517018146,0.5266598348298185,0.0,1.5311586765824838,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,2.6332991741490925,-0.0,2.6332991741490925,1.026332991741491,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1981920689068404
2022-12-19,IMH-001,WHOLESALE,0.0,0.4802577839500921,0.5197422160499079,0.0,1.5289772715735948,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,2.5987110802495392,-0.0,2.5987110802495392,1.0259871108024954,SEVERE,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_MIDWEST,0.1871889366688664
2022-12-26,APS-001,ECOM,0.21088558439590552,0.7891144156040945,0.0,0.0,0.6430695814743291,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.0,-0.8435423375836221,-0.8435423375836221,0.9915645766241638,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17865178256463096
2022-12-26,APS-001,RETAIL,0.2076568256572529,0.7923431743427471,0.0,0.0,0.642138246876303,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.0,-0.8306273026290116,-0.8306273026290116,0.9916937269737098,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1742264470279519
2022-12-26,APS-001,WHOLESALE,0.21130646534320263,0.7886935346567973,0.0,0.0,0.6540495123705936,0.9999999999999999,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.0,-0.8452258613728105,-0.8452258613728105,0.9915477413862719,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17386178391711044
2022-12-26,CTS-001,ECOM,0.1563180731511795,0.8436819268488205,0.0,0.0,0.7114903344203244,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.0,-0.46895421945353843,-0.46895421945353843,0.9953104578054646,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18337742472318613
2022-12-26,CTS-001,RETAIL,0.15714076017254877,0.8428592398274513,0.0,0.0,0.7108056308073007,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.0,-0.47142228051764634,-0.47142228051764634,0.9952857771948236,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18295915812800273
2022-12-26,CTS-001,WHOLESALE,0.1612072983974434,0.8387927016025565,0.0,0.0,0.7112484585034542,0.9999999999999999,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.0,-0.48362189519233023,-0.48362189519233023,0.9951637810480767,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18221555639396828
2022-12-26,IMH-001,ECOM,0.18699521340121633,0.8130047865987837,0.0,0.0,0.6391098186512165,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.0,-0.7479808536048653,-0.7479808536048653,0.9925201914639513,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17717960925786447
2022-12-26,IMH-001,RETAIL,0.17322168754590395,0.8267783124540959,0.0,0.0,0.6578807926724184,0.9999999999999999,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.0,-0.6928867501836158,-0.6928867501836158,0.9930711324981638,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1981920689068404
2022-12-26,IMH-001,WHOLESALE,0.1593424554745106,0.8406575445254894,0.0,0.0,0.653468607856623,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.0,-0.6373698218980424,-0.6373698218980424,0.9936263017810196,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_MIDWEST,0.1871889366688664
2023-01-02,APS-001,ECOM,0.4952808374917258,0.3524298578561289,0.15228930465214524,0.0,0.5051730303346076,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.9137358279128714,-1.9811233499669032,-1.0673875220540316,0.9893261247794597,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17865178256463096
2023-01-02,APS-001,RETAIL,0.49568202138063805,0.3488146049163288,0.1555033737030332,0.0,0.5112431737946467,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.9330202422181991,-1.9827280855225522,-1.0497078433043532,0.9895029215669565,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1742264470279519
2023-01-02,APS-001,WHOLESALE,0.48950956848649746,0.3643082069056449,0.14618222460785757,0.0,0.5050376742841861,0.9999999999999999,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.8770933476471454,-1.9580382739459898,-1.0809449262988444,0.9891905507370116,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17386178391711044
2023-01-02,CTS-001,ECOM,0.482238605132621,0.3685328329387803,0.14922856192859868,0.0,0.5537499209772518,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.5969142477143947,-1.446715815397863,-0.8498015676834683,0.9915019843231653,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18337742472318613
2023-01-02,CTS-001,RETAIL,0.4873732554118948,0.3620652949492468,0.15056144963885854,0.0,0.5499776805631286,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.6022457985554341,-1.4621197662356844,-0.8598739676802503,0.9914012603231975,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18295915812800273
2023-01-02,CTS-001,WHOLESALE,0.47376174979472746,0.36905252952930023,0.15718572067597225,0.0,0.56992129582975,0.9999999999999999,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.628742882703889,-1.4212852493841823,-0.7925423666802933,0.9920745763331971,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18221555639396828
2023-01-02,IMH-001,ECOM,0.5160087429876425,0.3187367330604237,0.16525452395193385,0.0,0.5246650395812938,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.8262726197596693,-2.06403497195057,-1.237762352190901,0.987622376478091,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17717960925786447
2023-01-02,IMH-001,RETAIL,0.5230537188375245,0.3079351293439175,0.169011151818558,0.0,0.5283900882444549,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.84505575909279,-2.092214875350098,-1.2471591162573081,0.9875284088374269,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1981920689068404
2023-01-02,IMH-001,WHOLESALE,0.5231457876569283,0.3004567308516232,0.17639748149144843,0.0,0.550797394938263,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.8819874074572421,-2.0925831506277133,-1.210595743170471,0.9878940425682953,MILD,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_MIDWEST,0.1871889366688664
2023-01-09,APS-001,ECOM,0.4096238496364405,0.5230140786534585,0.067362071710101,0.0,0.4385407135377477,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.404172430260606,-1.638495398545762,-1.234322968285156,0.9876567703171485,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17865178256463096
2023-01-09,APS-001,RETAIL,0.4114201421400261,0.5200652518025708,0.06851460605740312,0.0,0.44000167933222545,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.4110876363444187,-1.6456805685601044,-1.2345929322156857,0.9876540706778432,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1742264470279519
2023-01-09,APS-001,WHOLESALE,0.3946791539247938,0.5453119691888283,0.06000887688637785,0.0,0.45368586423803225,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,0.3600532613182671,-1.5787166156991752,-1.218663354380908,0.9878133664561909,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17386178391711044
2023-01-09,CTS-001,ECOM,0.4073987513500613,0.535202420919719,0.05739882773021962,0.0,0.47936121283121286,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.22959531092087848,-1.2221962540501838,-0.9926009431293054,0.9900739905687069,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18337742472318613
2023-01-09,CTS-001,RETAIL,0.40596361509650725,0.5344257832129882,0.05961060169050458,0.0,0.4808258712396575,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.23844240676201833,-1.2178908452895216,-0.9794484385275033,0.9902055156147249,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18295915812800273
2023-01-09,CTS-001,WHOLESALE,0.4081242421443761,0.5330544798309571,0.05882127802466672,0.0,0.47837308280412916,0.9999999999999999,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.23528511209866687,-1.2243727264331283,-0.9890876143344615,0.9901091238566554,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18221555639396828
2023-01-09,IMH-001,ECOM,0.44688916233398857,0.48367089884263453,0.06943993882337697,0.0,0.4285300962830139,1.0000000000000002,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.34719969411688484,-1.7875566493359543,-1.4403569552190694,0.9855964304478093,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17717960925786447
2023-01-09,IMH-001,RETAIL,0.4615758910671317,0.463899259492924,0.0745248494399443,0.0,0.4208567641962896,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.3726242471997215,-1.8463035642685268,-1.4736793170688054,0.9852632068293119,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1981920689068404
2023-01-09,IMH-001,WHOLESALE,0.4623633729101908,0.46468423166474626,0.07295239542506296,0.0,0.435182328193552,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.3647619771253148,-1.8494534916407632,-1.4846915145154485,0.9851530848548455,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_MIDWEST,0.1871889366688664
2023-01-16,APS-001,ECOM,0.067362071710101,0.6862283207938187,0.24640960749608024,0.0,1.1199973882158853,0.9999999999999999,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,1.4784576449764815,-0.269448286840404,1.2090093581360775,1.0120900935813608,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17865178256463096
2023-01-16,APS-001,RETAIL,0.06851460605740312,0.6882581092138419,0.24322728472875507,0.0,1.1156340315418476,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,1.4593637083725304,-0.27405842422961246,1.185305284142918,1.0118530528414291,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1742264470279519
2023-01-16,APS-001,WHOLESALE,0.06000887688637785,0.6805876913264711,0.2594034317871509,0.0,1.1397230713947444,1.0,1.0,1,6.0,-4.0,Higher assumed weather responsiveness for an alpine performance shell.,1.5564205907229054,-0.2400355075455114,1.316385083177394,1.013163850831774,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17386178391711044
2023-01-16,CTS-001,ECOM,0.05739882773021962,0.7192183657538116,0.2233828065159688,0.0,1.1229059414532956,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.8935312260638753,-0.17219648319065886,0.7213347428732164,1.0072133474287321,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18337742472318613
2023-01-16,CTS-001,RETAIL,0.05961060169050458,0.7164636343735875,0.22392576393590796,0.0,1.1203849157366899,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.8957030557436318,-0.17883180507151375,0.7168712506721181,1.0071687125067212,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18295915812800273
2023-01-16,CTS-001,WHOLESALE,0.05882127802466672,0.7163293966515007,0.22484932532383256,0.0,1.1183234239532172,1.0,1.0,1,4.0,-3.0,Moderate assumed weather responsiveness for a core technical shell.,0.8993973012953302,-0.17646383407400015,0.7229334672213301,1.0072293346722132,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.18221555639396828
2023-01-16,IMH-001,ECOM,0.06943993882337697,0.723129491086837,0.2074305700897861,0.0,1.0755761592481905,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,1.0371528504489305,-0.2777597552935079,0.7593930951554226,1.0075939309515543,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.17717960925786447
2023-01-16,IMH-001,RETAIL,0.0745248494399443,0.7298904724281191,0.19558467813193653,0.0,1.065405485882667,1.0,1.0,1,5.0,-4.0,Moderately high assumed responsiveness for an insulated midlayer.,0.9779233906596827,-0.2980993977597772,0.6798239928999055,1.006798239928999,NORMAL,52,2025-06-30,2026-06-22,TRAILING_52_WEEK_RECONSTRUCTED_DEMAND_SHARE,REGIONAL_EXPOSURE_WEIGHTED_SCENARIO_POLICY,PROJECT_ASSUMPTION_NOT_EMPIRICAL_ELASTICITY,PUBLIC_WEATHER_DERIVED_SCENARIOS,US_NE,0.1981920689068404
