forecast_origin,forecast_week_start,horizon_week,sku_id,channel_id,champion_model,champion_family,training_weeks,champion_backtest_wape_pct,champion_backtest_bias_pct,base_forecast_units,iso_week,weather_horizon_mode,weather_data_status,nowcast_available_flag,future_realized_weather_used_flag,analog_week_radius_used,analog_observation_count,mild_positive_analog_count,severe_positive_analog_count,scenario_support_flag,mild_scenario_exposure_share,severe_scenario_exposure_share,scenario_exposure_quantile,sku_mild_policy_cap_pct,sku_severe_policy_cap_pct,mild_scenario_adjustment_pct,normal_scenario_adjustment_pct,severe_scenario_adjustment_pct,recommended_base_adjustment_pct,scenario_width_pp,analog_net_adjustment_median_pct,analog_net_adjustment_min_pct,analog_net_adjustment_max_pct,scenario_method,scenario_provenance,scenario_threshold_provenance,nowcast_governance,mild_scenario_forecast_units,normal_scenario_forecast_units,severe_scenario_forecast_units,operational_forecast_units,scenario_range_units,scenario_range_pct,planner_status,forecast_target,model_selection_status,weather_framework_status,forecast_provenance
2026-06-22,2026-07-20,4,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,144.64,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3603336141702724,0.1366129766174496,0.75,-4.0,6.0,-1.4413344566810895,0.0,0.8196778597046979,0.0,2.261012316385788,-0.1181002951401875,-2.3302092155210268,1.3151850512154766,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,142.555,144.64,145.826,144.64,3.27,2.261,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,91.218,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3611844236856614,0.1344377766144792,0.75,-4.0,6.0,-1.4447376947426458,0.0,0.8066266596868752,0.0,2.251364354429521,-0.1181572942590087,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,89.9,91.218,91.953,91.218,2.054,2.251,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,83.202,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.348579065375559,0.1408151169335437,0.75,-4.0,6.0,-1.394316261502236,0.0,0.8448907016012622,0.0,2.239206963103498,-0.1183293901654355,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,82.042,83.202,83.905,83.202,1.863,2.239,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,CTS-001,ECOM,HW_Damped_Mul,ETS,260,8.37,-1.12,451.226,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3489289733309718,0.1403908171230942,0.75,-3.0,4.0,-1.0467869199929156,0.0,0.5615632684923768,0.0,1.6083501884852924,-0.0646170559986805,-1.7218772381796588,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,446.502,451.226,453.76,451.226,7.257,1.608,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,CTS-001,RETAIL,HW_Damped_Mul,ETS,260,9.18,0.8,300.818,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3517364612629469,0.1417681828132062,0.75,-3.0,4.0,-1.0552093837888408,0.0,0.567072731252825,0.0,1.6222821150416658,-0.0658953697630702,-1.699088435475982,0.7318366325120109,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,297.644,300.818,302.524,300.818,4.88,1.622,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,CTS-001,WHOLESALE,Seasonal_MA_2Y,BASELINE,260,21.73,2.41,250.0,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3452729582818016,0.1418353016742496,0.75,-3.0,4.0,-1.035818874845405,0.0,0.5673412066969984,0.0,1.6031600815424034,-0.071556935018923,-1.7023970362500989,0.7288622255758731,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,247.41,250.0,251.418,250.0,4.008,1.603,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,IMH-001,ECOM,HW_Damped_Mul,ETS,260,8.68,-1.32,461.275,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3828132752906374,0.1300147189823264,0.75,-4.0,5.0,-1.53125310116255,0.0,0.6500735949116323,0.0,2.181326696074182,-0.1248289440364375,-2.347845926236268,0.9701034010318728,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,454.212,461.275,464.274,461.275,10.062,2.181,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,IMH-001,RETAIL,HW_Damped_Mul,ETS,260,8.48,-1.21,322.138,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3970567841364195,0.1350547637859404,0.75,-4.0,5.0,-1.5882271365456782,0.0,0.675273818929702,0.0,2.26350095547538,-0.1113086856186506,-2.3880295385483103,0.990960344534202,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,317.022,322.138,324.314,322.138,7.292,2.264,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-20,4,IMH-001,WHOLESALE,HW_Add_Add,ETS,260,18.55,1.41,253.75,30,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.3965615173854641,0.1260348145851996,0.75,-4.0,5.0,-1.5862460695418563,0.0,0.6301740729259984,0.0,2.2164201424678547,-0.1137763131565068,-2.316138954799872,0.8770334716066006,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,249.724,253.75,255.349,253.75,5.624,2.216,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,151.588,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3603336141702724,0.1518354368258117,0.75,-4.0,6.0,-1.4413344566810895,0.0,0.91101262095487,0.0,2.35234707763596,-0.0748104724577607,-2.3302092155210268,1.3151850512154766,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,149.403,151.588,152.969,151.588,3.566,2.352,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,97.445,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3611844236856614,0.1485781785277485,0.75,-4.0,6.0,-1.4447376947426458,0.0,0.891469071166491,0.0,2.336206765909137,-0.0860649705912515,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,96.037,97.445,98.314,97.445,2.277,2.336,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,84.324,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.348579065375559,0.1516349818371739,0.75,-4.0,6.0,-1.394316261502236,0.0,0.9098098910230432,0.0,2.304126152525279,-0.1183293901654355,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,83.149,84.324,85.092,84.324,1.943,2.304,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,CTS-001,ECOM,HW_Damped_Mul,ETS,260,8.37,-1.12,479.143,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3489289733309718,0.1132400358187258,0.75,-3.0,4.0,-1.0467869199929156,0.0,0.4529601432749032,0.0,1.4997470632678187,-0.0646170559986805,-1.7218772381796588,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,474.127,479.143,481.313,479.143,7.186,1.5,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,CTS-001,RETAIL,HW_Damped_Mul,ETS,260,9.18,0.8,332.351,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3517364612629469,0.1132105136638352,0.75,-3.0,4.0,-1.0552093837888408,0.0,0.4528420546553408,0.0,1.5080514384441814,-0.0658953697630702,-1.699088435475982,0.7318366325120109,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,328.844,332.351,333.856,332.351,5.012,1.508,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,CTS-001,WHOLESALE,Seasonal_MA_2Y,BASELINE,260,21.73,2.41,334.5,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3452729582818016,0.1135026750514947,0.75,-3.0,4.0,-1.035818874845405,0.0,0.4540107002059788,0.0,1.4898295750513837,-0.071556935018923,-1.7023970362500989,0.7288622255758731,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,331.035,334.5,336.019,334.5,4.983,1.49,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,IMH-001,ECOM,HW_Damped_Mul,ETS,260,8.68,-1.32,476.633,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3828132752906374,0.1245807413829975,0.75,-4.0,5.0,-1.53125310116255,0.0,0.6229037069149875,0.0,2.1541568080775373,-0.1248289440364375,-2.347845926236268,0.9701034010318728,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,469.334,476.633,479.602,476.633,10.267,2.154,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,IMH-001,RETAIL,HW_Damped_Mul,ETS,260,8.48,-1.21,339.156,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3970567841364195,0.1175673447365786,0.75,-4.0,5.0,-1.5882271365456782,0.0,0.587836723682893,0.0,2.176063860228571,-0.1113086856186506,-2.3880295385483103,0.990960344534202,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,333.77,339.156,341.15,339.156,7.38,2.176,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-07-27,5,IMH-001,WHOLESALE,HW_Add_Add,ETS,260,18.55,1.41,271.344,31,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.3965615173854641,0.1024542988962571,0.75,-4.0,5.0,-1.5862460695418563,0.0,0.5122714944812855,0.0,2.0985175640231417,-0.1137763131565068,-2.316138954799872,0.8770334716066006,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,267.04,271.344,272.734,271.344,5.694,2.099,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,160.112,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3118993181437575,0.1518354368258117,0.75,-4.0,6.0,-1.2475972725750302,0.0,0.91101262095487,0.0,2.1586098935299,0.0,-2.3302092155210268,1.3151850512154766,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,158.114,160.112,161.57,160.112,3.456,2.159,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,115.347,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3118153545762112,0.1485781785277485,0.75,-4.0,6.0,-1.2472614183048447,0.0,0.891469071166491,0.0,2.138730489471336,0.0,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,113.908,115.347,116.375,115.347,2.467,2.139,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,APS-001,WHOLESALE,HW_Damped_Add,ETS,260,18.26,-0.35,87.224,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3323220065575253,0.1516349818371739,0.75,-4.0,6.0,-1.3292880262301012,0.0,0.9098098910230432,0.0,2.2390979172531447,0.0,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,86.065,87.224,88.018,87.224,1.953,2.239,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,CTS-001,ECOM,HW_Damped_Mul,ETS,260,8.37,-1.12,475.468,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3262369124584197,0.1132400358187258,0.75,-3.0,4.0,-0.9787107373752592,0.0,0.4529601432749032,0.0,1.4316708806501626,0.0,-1.7218772381796588,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,470.815,475.468,477.622,475.468,6.807,1.432,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,CTS-001,RETAIL,HW_Damped_Mul,ETS,260,9.18,0.8,326.648,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3327356168632625,0.1132105136638352,0.75,-3.0,4.0,-0.9982068505897876,0.0,0.4528420546553408,0.0,1.4510489052451283,0.0,-1.699088435475982,0.7318366325120109,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,323.387,326.648,328.127,326.648,4.74,1.451,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,CTS-001,WHOLESALE,Seasonal_MA_2Y,BASELINE,260,21.73,2.41,240.5,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3236816533421663,0.1135026750514947,0.75,-3.0,4.0,-0.9710449600264992,0.0,0.4540107002059788,0.0,1.425055660232478,0.0,-1.7023970362500989,0.7288622255758731,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,238.165,240.5,241.592,240.5,3.427,1.425,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,IMH-001,ECOM,HW_Damped_Mul,ETS,260,8.68,-1.32,537.796,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3102794324450986,0.1245807413829975,0.75,-4.0,5.0,-1.2411177297803944,0.0,0.6229037069149875,0.0,1.8640214366953816,0.0,-2.347845926236268,0.9701034010318728,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,531.121,537.796,541.146,537.796,10.025,1.864,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,IMH-001,RETAIL,HW_Damped_Mul,ETS,260,8.48,-1.21,365.526,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3102988763906744,0.1175673447365786,0.75,-4.0,5.0,-1.2411955055626978,0.0,0.587836723682893,0.0,1.8290322292455907,0.0,-2.3880295385483103,0.990960344534202,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,360.989,365.526,367.675,365.526,6.686,1.829,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-03,6,IMH-001,WHOLESALE,HW_Add_Add,ETS,260,18.55,1.41,296.961,32,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3260658592590218,0.1024542988962571,0.75,-4.0,5.0,-1.3042634370360873,0.0,0.5122714944812855,0.0,1.8165349315173729,0.0,-2.316138954799872,0.8770334716066006,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,293.088,296.961,298.482,296.961,5.394,1.817,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,APS-001,ECOM,HW_Damped_Mul,ETS,260,10.55,-3.09,165.212,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.265158391467598,0.1585395232605164,0.75,-4.0,6.0,-1.060633565870392,0.0,0.951237139563099,0.0,2.0118707054334912,-0.0748104724577607,-2.3302092155210268,1.3151850512154766,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,163.459,165.212,166.783,165.212,3.324,2.012,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
2026-06-22,2026-08-10,7,APS-001,RETAIL,HW_Damped_Mul,ETS,260,8.83,-0.97,114.229,33,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2658997530872485,0.1549902456527993,0.75,-4.0,6.0,-1.063599012348994,0.0,0.929941473916796,0.0,1.9935404862657904,-0.0860649705912515,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED,113.014,114.229,115.291,114.229,2.277,1.994,BASE_WITH_MILD_NORMAL_SEVERE_SCENARIOS,RECONSTRUCTED_DEMAND_UNITS,FROZEN_STEP4B_CHAMPION,FROZEN_STEP4C,DERIVED_FROM_SYNTHETIC_CASE_STUDY_DEMAND
