forecast_version,version_name,planning_cycle,forecast_as_of_date,planning_month,sku_id,channel_id,forecast_units,previous_version_units,change_units,change_pct,change_reason,owner_role,approval_status,actual_demand_units,forecast_error_vs_actual,fva_status,provenance
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2026-11,HIS-001,RETAIL,1188.54,1071.7,116.84,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2026-11,HIS-001,WHOLESALE,679.17,612.4,66.77,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2026-12,HIS-001,ECOM,2137.82,1927.65,210.17,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2026-12,HIS-001,RETAIL,1662.71,1499.25,163.46,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2026-12,HIS-001,WHOLESALE,950.16,856.75,93.41,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-01,HIS-001,ECOM,1545.4,1393.47,151.93,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-01,HIS-001,RETAIL,1201.97,1083.81,118.16,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-01,HIS-001,WHOLESALE,686.82,619.3,67.52,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-02,HIS-001,ECOM,1409.31,1270.76,138.55,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-02,HIS-001,RETAIL,1096.13,988.37,107.76,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-02,HIS-001,WHOLESALE,626.35,564.77,61.58,10.904,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-03,HIS-001,ECOM,1174.42,1058.96,115.46,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-03,HIS-001,RETAIL,913.42,823.62,89.8,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-03,HIS-001,WHOLESALE,521.96,470.65,51.31,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-04,HIS-001,ECOM,1179.53,1063.57,115.96,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-04,HIS-001,RETAIL,917.39,827.2,90.19,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-04,HIS-001,WHOLESALE,524.24,472.7,51.54,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-05,HIS-001,ECOM,751.41,677.54,73.87,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-05,HIS-001,RETAIL,584.44,526.98,57.46,10.904,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-05,HIS-001,WHOLESALE,333.95,301.12,32.83,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-06,HIS-001,ECOM,652.6,588.44,64.16,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-06,HIS-001,RETAIL,507.57,457.67,49.9,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-06,HIS-001,WHOLESALE,290.02,261.51,28.51,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-07,HIS-001,ECOM,754.64,680.45,74.19,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-07,HIS-001,RETAIL,586.94,529.24,57.7,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-07,HIS-001,WHOLESALE,335.38,302.41,32.97,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-08,HIS-001,ECOM,671.41,605.4,66.01,10.904,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-08,HIS-001,RETAIL,522.2,470.86,51.34,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-08,HIS-001,WHOLESALE,298.38,269.05,29.33,10.901,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-09,HIS-001,ECOM,1075.04,969.35,105.69,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-09,HIS-001,RETAIL,836.15,753.95,82.2,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-09,HIS-001,WHOLESALE,477.8,430.83,46.97,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-10,HIS-001,ECOM,1232.62,1111.44,121.18,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-10,HIS-001,RETAIL,958.71,864.46,94.25,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-10,HIS-001,WHOLESALE,547.84,493.98,53.86,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-11,HIS-001,ECOM,1497.59,1350.36,147.23,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-11,HIS-001,RETAIL,1164.79,1050.28,114.51,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-11,HIS-001,WHOLESALE,665.6,600.17,65.43,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-12,HIS-001,ECOM,2041.87,1841.14,200.73,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-12,HIS-001,RETAIL,1588.14,1432.01,156.13,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2027-12,HIS-001,WHOLESALE,907.52,818.3,89.22,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2028-01,HIS-001,ECOM,1493.82,1346.96,146.86,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2028-01,HIS-001,RETAIL,1161.84,1047.62,114.22,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2028-01,HIS-001,WHOLESALE,663.92,598.65,65.27,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2028-02,HIS-001,ECOM,1362.26,1228.34,133.92,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2028-02,HIS-001,RETAIL,1059.53,955.37,104.16,10.903,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V1_COMMERCIAL_PLAN,COMMERCIAL / TOP-DOWN PLAN,CYCLE_01_2026-08,2026-08-24,2028-02,HIS-001,WHOLESALE,605.45,545.93,59.52,10.902,Top-down Option B: category +5% growth x HIS 19% share; level-scaled to V0 shape; 45/35/20 mix preserved,MERCHANDISING / COMMERCIAL PLANNING,PROPOSED,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-09,HIS-001,ECOM,606.65,611.63,-4.98,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-09,HIS-001,RETAIL,471.86,475.73,-3.87,-0.813,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-09,HIS-001,WHOLESALE,269.63,271.84,-2.21,-0.813,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-10,HIS-001,ECOM,1287.36,1297.93,-10.57,-0.814,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-10,HIS-001,RETAIL,1001.28,1009.49,-8.21,-0.813,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
V2_CONSENSUS_FORECAST,CONSENSUS FORECAST,CYCLE_01_2026-08,2026-08-24,2026-10,HIS-001,WHOLESALE,572.14,576.84,-4.7,-0.815,PLANNER_REVIEW: accepted bounded consensus move (cap +/-10%) vs V0; residual vs commercial escalated to IBP; not an average,DEMAND PLANNING (consensus facilitator),CONSENSUS,,,NOT YET MEASURABLE - NO LAUNCH ACTUALS,DERIVED from Step 7C V0 (frozen) + SYNTHETIC COMMERCIAL PLANNING ASSUMPTIONS (Option B)
